iter	Passed	Remaining
3219	176042	644029
3220	176097	643978
3221	176149	643913
3222	176200	643846
3223	176250	643772
3224	176304	643715
3225	176360	643667
3226	176411	643597
3227	176497	643657
3228	176560	643634
3229	176620	643598
3230	176675	643543
3231	176730	643490
3232	176783	643430
3233	176838	643378
3234	176891	643316
3235	176946	643261
3236	176999	643202
3237	177051	643139
3238	177108	643091
3239	177165	643044
3240	177219	642988
3241	177274	642933
3242	177326	642870
3243	177376	642799
3244	177426	642727
3245	177477	642658
3246	177530	642599
3247	177577	642517
3248	177632	642463
3249	177693	642430
3250	177745	642367
3251	177801	642314
3252	177855	642259
3253	177912	642210
3254	177966	642156
3255	178019	642096
3256	178072	642034
3257	178125	641972
3258	178180	641920
3259	178235	641866
3260	178287	641802
3261	178342	641747
3262	178391	641674
3263	178443	641609
3264	178496	641547
3265	178549	641488
3266	178605	641437
3267	178658	641378
3268	178710	641312
3269	178762	641250
3270	178813	641180
3271	178862	641107
3272	178914	641041
3273	178967	640981
3274	179020	640920
3275	179071	640854
3276	179123	640788
3277	179178	640736
3278	179232	640678
3279	179281	640604
3280	179334	640543
3281	179387	640480
3282	179438	640412
3283	179495	640369
3284	179547	640303
3285	179600	640244
3286	179652	640179
3287	179700	640100
3288	179749	640025
3289	179802	639965
3290	179852	639895
3291	179910	639850
3292	179962	639787
3293	180012	639715
3294	180065	639656
3295	180119	639600
3296	180171	639535
3297	180227	639485
3298	180280	639424
3299	180332	639362
3300	180385	639299
3301	180436	639232
3302	180490	639174
3303	180546	639124
3304	180598	639062
3305	180651	639002
3306	180701	638930
3307	180750	638857
3308	180809	638817
3309	180869	638780
3310	180932	638754
3311	180988	638705
3312	181042	638650
3313	181096	638591
3314	181150	638536
3315	181201	638468
3316	181258	638421
3317	181317	638382
3318	181388	638385
3319	181444	638333
3320	181497	638275
3321	181557	638237
3322	181610	638177
3323	181665	638123
3324	181728	638099
3325	181810	638141
3326	181862	638077
3327	181920	638032
3328	181983	638008
3329	182042	637970
3330	182100	637925
3331	182158	637883
3332	182220	637852
3333	182276	637804
3334	182330	637748
3335	182389	637706
3336	182448	637667
3337	182505	637622
3338	182562	637573
3339	182618	637525
3340	182681	637497
3341	182735	637441
3342	182794	637401
3343	182854	637367
3344	182914	637328
3345	182975	637296
3346	183037	637268
3347	183098	637234
3348	183162	637212
3349	183228	637198
3350	183293	637178
3351	183353	637141
3352	183412	637103
3353	183470	637058
3354	183525	637006
3355	183582	636958
3356	183641	636918
3357	183697	636868
3358	183755	636825
3359	183813	636782
3360	183874	636749
3361	183928	636693
3362	183989	636660
3363	184052	636632
3364	184111	636593
3365	184164	636534
3366	184235	636533
3367	184295	636497
3368	184356	636464
3369	184415	636423
3370	184475	636387
3371	184535	636351
3372	184592	636304
3373	184655	636279
3374	184717	636248
3375	184780	636222
3376	184837	636174
3377	184892	636121
3378	184950	636077
3379	185009	636040
3380	185073	636013
3381	185135	635986
3382	185194	635944
3383	185249	635892
3384	185310	635858
3385	185369	635817
3386	185428	635779
3387	185485	635732
3388	185544	635692
3389	185603	635650
3390	185659	635601
3391	185716	635555
3392	185773	635507
3393	185833	635469
3394	185888	635416
3395	185944	635364
3396	186000	635315
3397	186061	635282
3398	186119	635237
3399	186177	635192
3400	186238	635159
3401	186299	635128
3402	186359	635089
3403	186418	635049
3404	186476	635007
3405	186537	634972
3406	186596	634931
3407	186658	634902
3408	186714	634850
3409	186773	634812
3410	186858	634857
3411	186918	634820
3412	186976	634777
3413	187033	634730
3414	187100	634716
3415	187156	634666
3416	187213	634618
3417	187272	634580
3418	187331	634537
3419	187387	634486
3420	187442	634433
3421	187504	634401
3422	187557	634341
3423	187610	634281
3424	187661	634214
3425	187720	634173
3426	187777	634124
3427	187833	634075
3428	187892	634033
3429	187950	633992
3430	188009	633948
3431	188063	633892
3432	188123	633855
3433	188182	633812
3434	188248	633796
3435	188308	633759
3436	188363	633707
3437	188414	633639
3438	188466	633575
3439	188522	633523
3440	188577	633467
3441	188632	633413
3442	188692	633377
3443	188748	633325
3444	188804	633276
3445	188860	633224
3446	188917	633178
3447	188980	633151
3448	189047	633136
3449	189103	633085
3450	189157	633028
3451	189214	632980
3452	189284	632976
3453	189338	632919
3454	189393	632864
3455	189450	632817
3456	189507	632770
3457	189562	632715
3458	189614	632651
3459	189675	632618
3460	189729	632559
3461	189782	632499
3462	189833	632430
3463	189887	632372
3464	189946	632332
3465	189999	632272
3466	190057	632227
3467	190113	632175
3468	190169	632126
3469	190226	632079
3470	190282	632026
3471	190340	631983
3472	190388	631906
3473	190442	631848
3474	190496	631790
3475	190560	631765
3476	190611	631699
3477	190662	631632
3478	190720	631587
3479	190779	631545
3480	190832	631485
3481	190889	631437
3482	190945	631385
3483	191000	631330
3484	191055	631278
3485	191109	631220
3486	191163	631161
3487	191223	631124
3488	191280	631077
3489	191338	631034
3490	191397	630991
3491	191455	630948
3492	191512	630900
3493	191569	630853
3494	191622	630793
3495	191681	630751
3496	191743	630718
3497	191806	630690
3498	191865	630649
3499	191918	630590
3500	191977	630547
3501	192036	630507
3502	192090	630451
3503	192152	630418
3504	192214	630386
3505	192273	630344
3506	192333	630306
3507	192392	630266
3508	192449	630217
3509	192507	630174
3510	192566	630133
3511	192627	630098
3512	192687	630059
3513	192742	630007
3514	192801	629963
3515	192858	629916
3516	192922	629891
3517	192982	629854
3518	193039	629806
3519	193098	629763
3520	193160	629732
3521	193219	629690
3522	193274	629636
3523	193329	629582
3524	193385	629530
3525	193442	629483
3526	193501	629440
3527	193554	629381
3528	193607	629321
3529	193663	629270
3530	193714	629200
3531	193766	629138
3532	193842	629150
3533	193900	629107
3534	193962	629075
3535	194017	629019
3536	194073	628968
3537	194130	628920
3538	194186	628869
3539	194241	628816
3540	194296	628760
3541	194344	628685
